Time  1 - default sample rate [s]	DD1_L [mV/V]	DD1_R [mV/V]
23.47	-0.02340	0.09778	
23.48	-0.02567	0.1006	
23.49	-0.02792	0.1034	
23.50	-0.03023	0.1063	
23.51	-0.03296	0.1098	
23.52	-0.03756	0.1164	
23.53	-0.04418	0.1259	
23.54	-0.05063	0.1343	
23.55	-0.05579	0.1398	
23.56	-0.06011	0.1438	
23.57	-0.06418	0.1474	
23.58	-0.06827	0.1509	
23.59	-0.07258	0.1545	
23.60	-0.07678	0.1581	
23.61	-0.08057	0.1613	
23.62	-0.08407	0.1643	
23.63	-0.08749	0.1670	
23.64	-0.09094	0.1698	
23.65	-0.09456	0.1726	
23.66	-0.09838	0.1757	
23.67	-0.1022	0.1790	
23.68	-0.1060	0.1824	
23.69	-0.1097	0.1857	
23.70	-0.1133	0.1887	
23.71	-0.1166	0.1912	
23.72	-0.1198	0.1937	
23.73	-0.1230	0.1963	
23.74	-0.1264	0.1990	
23.75	-0.1295	0.2014	
23.76	-0.1325	0.2038	
23.77	-0.1354	0.2063	
23.78	-0.1384	0.2087	
23.79	-0.1413	0.2112	
23.80	-0.1442	0.2137	
23.81	-0.1470	0.2162	
23.82	-0.1498	0.2185	
23.83	-0.1527	0.2208	
23.84	-0.1555	0.2230	
23.85	-0.1583	0.2250	
23.86	-0.1611	0.2268	
23.87	-0.1637	0.2286	
23.88	-0.1663	0.2304	
23.89	-0.1688	0.2323	
23.90	-0.1712	0.2342	
23.91	-0.1736	0.2362	
23.92	-0.1761	0.2383	
23.93	-0.1787	0.2405	
23.94	-0.1812	0.2427	
23.95	-0.1835	0.2448	
23.96	-0.1858	0.2468	
23.97	-0.1882	0.2488	
23.98	-0.1905	0.2508	
23.99	-0.1927	0.2528	
24.00	-0.1949	0.2548	
24.01	-0.1971	0.2567	
24.02	-0.1995	0.2586	
24.03	-0.2018	0.2605	
24.04	-0.2042	0.2625	
24.05	-0.2066	0.2646	
24.06	-0.2089	0.2669	
24.07	-0.2112	0.2693	
24.08	-0.2136	0.2717	
24.09	-0.2159	0.2740	
24.10	-0.2183	0.2764	
24.11	-0.2207	0.2786	
24.12	-0.2229	0.2807	
24.13	-0.2250	0.2828	
24.14	-0.2270	0.2848	
24.15	-0.2289	0.2868	
24.16	-0.2309	0.2887	
24.17	-0.2329	0.2908	
24.18	-0.2348	0.2929	
24.19	-0.2368	0.2948	
24.20	-0.2387	0.2965	
24.21	-0.2407	0.2980	
24.22	-0.2426	0.2993	
24.23	-0.2446	0.3006	
24.24	-0.2465	0.3022	
24.25	-0.2485	0.3040	
24.26	-0.2504	0.3058	
24.27	-0.2524	0.3075	
24.28	-0.2543	0.3092	
24.29	-0.2562	0.3111	
24.30	-0.2581	0.3131	
24.31	-0.2600	0.3154	
24.32	-0.2620	0.3177	
24.33	-0.2639	0.3199	
24.34	-0.2659	0.3220	
24.35	-0.2677	0.3242	
24.36	-0.2696	0.3263	
24.37	-0.2715	0.3283	
24.38	-0.2734	0.3300	
24.39	-0.2753	0.3319	
24.40	-0.2771	0.3340	
24.41	-0.2789	0.3362	
24.42	-0.2806	0.3383	
24.43	-0.2824	0.3404	
24.44	-0.2842	0.3424	
24.45	-0.2860	0.3444	
24.46	-0.2877	0.3464	
24.47	-0.2894	0.3481	
24.48	-0.2912	0.3498	
24.49	-0.2929	0.3515	
24.50	-0.2947	0.3532	
24.51	-0.2965	0.3547	
24.52	-0.2983	0.3560	
24.53	-0.3001	0.3573	
24.54	-0.3019	0.3588	
24.55	-0.3037	0.3605	
24.56	-0.3056	0.3623	
24.57	-0.3074	0.3642	
24.58	-0.3094	0.3661	
24.59	-0.3114	0.3680	
24.60	-0.3134	0.3699	
24.61	-0.3155	0.3717	
24.62	-0.3174	0.3736	
24.63	-0.3194	0.3754	
24.64	-0.3213	0.3773	
24.65	-0.3232	0.3791	
24.66	-0.3252	0.3809	
24.67	-0.3272	0.3827	
24.68	-0.3291	0.3845	
24.69	-0.3309	0.3862	
24.70	-0.3324	0.3880	
24.71	-0.3338	0.3897	
24.72	-0.3352	0.3915	
24.73	-0.3368	0.3932	
24.74	-0.3386	0.3949	
24.75	-0.3404	0.3966	
24.76	-0.3422	0.3984	
24.77	-0.3439	0.4002	
24.78	-0.3457	0.4021	
24.79	-0.3475	0.4040	
24.80	-0.3493	0.4060	
24.81	-0.3511	0.4080	
24.82	-0.3530	0.4100	
24.83	-0.3548	0.4119	
24.84	-0.3566	0.4138	
24.85	-0.3585	0.4158	
24.86	-0.3604	0.4177	
24.87	-0.3623	0.4197	
24.88	-0.3643	0.4216	
24.89	-0.3663	0.4237	
24.90	-0.3685	0.4257	
24.91	-0.3707	0.4278	
24.92	-0.3730	0.4298	
24.93	-0.3753	0.4318	
24.94	-0.3777	0.4337	
24.95	-0.3801	0.4355	
24.96	-0.3824	0.4373	
24.97	-0.3845	0.4391	
24.98	-0.3866	0.4410	
24.99	-0.3888	0.4428	
25.00	-0.3911	0.4447	
25.01	-0.3934	0.4467	
25.02	-0.3957	0.4488	
25.03	-0.3981	0.4511	
25.04	-0.4004	0.4534	
25.05	-0.4026	0.4558	
25.06	-0.4046	0.4584	
25.07	-0.4066	0.4610	
25.08	-0.4086	0.4635	
25.09	-0.4106	0.4659	
25.10	-0.4125	0.4682	
25.11	-0.4140	0.4706	
25.12	-0.4154	0.4729	
25.13	-0.4169	0.4751	
25.14	-0.4183	0.4772	
25.15	-0.4197	0.4792	
25.16	-0.4212	0.4812	
25.17	-0.4227	0.4831	
25.18	-0.4241	0.4849	
25.19	-0.4254	0.4867	
25.20	-0.4266	0.4884	
25.21	-0.4277	0.4900	
25.22	-0.4287	0.4915	
25.23	-0.4296	0.4929	
25.24	-0.4304	0.4942	
25.25	-0.4312	0.4953	
25.26	-0.4319	0.4965	
25.27	-0.4326	0.4975	
25.28	-0.4332	0.4985	
25.29	-0.4338	0.4994	
25.30	-0.4344	0.5002	
25.31	-0.4349	0.5010	
25.32	-0.4355	0.5017	
25.33	-0.4360	0.5025	
25.34	-0.4364	0.5032	
25.35	-0.4367	0.5038	
25.36	-0.4372	0.5044	
25.37	-0.4375	0.5049	
25.38	-0.4378	0.5054	
25.39	-0.4381	0.5058	
25.40	-0.4384	0.5062	
25.41	-0.4387	0.5066	
25.42	-0.4390	0.5070	
25.43	-0.4392	0.5074	
25.44	-0.4394	0.5078	
25.45	-0.4397	0.5084	
25.46	-0.4401	0.5092	
25.47	-0.4405	0.5101	
25.48	-0.4409	0.5110	
25.49	-0.4413	0.5117	
25.50	-0.4416	0.5124	
25.51	-0.4419	0.5130	
25.52	-0.4422	0.5135	
25.53	-0.4425	0.5139	
25.54	-0.4427	0.5143	
25.55	-0.4429	0.5145	
25.56	-0.4431	0.5148	
25.57	-0.4433	0.5150	
25.58	-0.4434	0.5151	
25.59	-0.4436	0.5152	
25.60	-0.4437	0.5153	
25.61	-0.4438	0.5154	
25.62	-0.4439	0.5155	
25.63	-0.4439	0.5155	
25.64	-0.4440	0.5155	
25.65	-0.4441	0.5156	
25.66	-0.4442	0.5156	
25.67	-0.4442	0.5155	
25.68	-0.4443	0.5155	
25.69	-0.4444	0.5155	
25.70	-0.4444	0.5155	
25.71	-0.4445	0.5155	
25.72	-0.4445	0.5155	
25.73	-0.4446	0.5154	
25.74	-0.4446	0.5153	
25.75	-0.4446	0.5153	
25.76	-0.4447	0.5152	
25.77	-0.4447	0.5152	
25.78	-0.4447	0.5151	
25.79	-0.4448	0.5151	
25.80	-0.4448	0.5150	
25.81	-0.4448	0.5150	
25.82	-0.4448	0.5149	
25.83	-0.4449	0.5148	
25.84	-0.4449	0.5147	
25.85	-0.4449	0.5146	
25.86	-0.4449	0.5146	
25.87	-0.4449	0.5145	
25.88	-0.4449	0.5145	
25.89	-0.4449	0.5144	
25.90	-0.4450	0.5143	
25.91	-0.4450	0.5143	
25.92	-0.4450	0.5142	
25.93	-0.4450	0.5141	
25.94	-0.4450	0.5141	
25.95	-0.4450	0.5140	
25.96	-0.4450	0.5140	
25.97	-0.4450	0.5139	
25.98	-0.4450	0.5139	
25.99	-0.4450	0.5138	
26.00	-0.4450	0.5138	
26.01	-0.4450	0.5138	
26.02	-0.4450	0.5137	
26.03	-0.4450	0.5137	
26.04	-0.4450	0.5136	
26.05	-0.4451	0.5136	
26.06	-0.4451	0.5135	
26.07	-0.4451	0.5135	
26.08	-0.4451	0.5134	
26.09	-0.4451	0.5134	
26.10	-0.4451	0.5133	
26.11	-0.4451	0.5132	
26.12	-0.4451	0.5132	
26.13	-0.4451	0.5131	
26.14	-0.4451	0.5131	
26.15	-0.4451	0.5130	
26.16	-0.4451	0.5130	
26.17	-0.4451	0.5129	
26.18	-0.4451	0.5129	
26.19	-0.4451	0.5129	
26.20	-0.4451	0.5128	
26.21	-0.4451	0.5128	
26.22	-0.4451	0.5127	
26.23	-0.4452	0.5127	
26.24	-0.4451	0.5127	
26.25	-0.4451	0.5126	
26.26	-0.4451	0.5126	
26.27	-0.4451	0.5126	
26.28	-0.4451	0.5125	
26.29	-0.4451	0.5125	
26.30	-0.4451	0.5124	
26.31	-0.4452	0.5124	
26.32	-0.4452	0.5124	
26.33	-0.4452	0.5124	
26.34	-0.4452	0.5124	
26.35	-0.4452	0.5123	
26.36	-0.4452	0.5123	
26.37	-0.4452	0.5123	
26.38	-0.4452	0.5122	
26.39	-0.4452	0.5122	
26.40	-0.4452	0.5122	
26.41	-0.4452	0.5121	
26.42	-0.4452	0.5121	
26.43	-0.4452	0.5120	
26.44	-0.4452	0.5120	
26.45	-0.4452	0.5120	
26.46	-0.4452	0.5120	
26.47	-0.4452	0.5119	
26.48	-0.4452	0.5119	
26.49	-0.4452	0.5119	
26.50	-0.4452	0.5119	
26.51	-0.4452	0.5118	
26.52	-0.4452	0.5118	
26.53	-0.4452	0.5118	
26.54	-0.4452	0.5117	
26.55	-0.4452	0.5117	
26.56	-0.4452	0.5116	
26.57	-0.4452	0.5116	
26.58	-0.4452	0.5116	
26.59	-0.4452	0.5115	
26.60	-0.4452	0.5115	
26.61	-0.4452	0.5115	
26.62	-0.4452	0.5114	
26.63	-0.4452	0.5114	
26.64	-0.4452	0.5114	
26.65	-0.4452	0.5114	
26.66	-0.4452	0.5113	
26.67	-0.4452	0.5113	
26.68	-0.4452	0.5112	
26.69	-0.4452	0.5112	
26.70	-0.4452	0.5111	
26.71	-0.4452	0.5111	
26.72	-0.4452	0.5110	
26.73	-0.4452	0.5110	
26.74	-0.4452	0.5110	
26.75	-0.4452	0.5110	
26.76	-0.4452	0.5110	
26.77	-0.4452	0.5109	
26.78	-0.4452	0.5109	
26.79	-0.4453	0.5109	
26.80	-0.4452	0.5108	
26.81	-0.4452	0.5108	
26.82	-0.4452	0.5107	
26.83	-0.4452	0.5107	
26.84	-0.4452	0.5107	
26.85	-0.4452	0.5107	
26.86	-0.4452	0.5106	
26.87	-0.4452	0.5106	
26.88	-0.4452	0.5106	
26.89	-0.4453	0.5106	
26.90	-0.4453	0.5105	
26.91	-0.4453	0.5105	
26.92	-0.4453	0.5105	
26.93	-0.4452	0.5105	
26.94	-0.4452	0.5105	
26.95	-0.4452	0.5104	
26.96	-0.4452	0.5104	
26.97	-0.4452	0.5104	
26.98	-0.4452	0.5104	
26.99	-0.4452	0.5103	
27.00	-0.4452	0.5103	
27.01	-0.4452	0.5103	
27.02	-0.4452	0.5103	
27.03	-0.4452	0.5103	
27.04	-0.4453	0.5102	
27.05	-0.4452	0.5102	
27.06	-0.4452	0.5102	
27.07	-0.4453	0.5102	
27.08	-0.4453	0.5102	
27.09	-0.4452	0.5102	
27.10	-0.4452	0.5102	
27.11	-0.4452	0.5101	
27.12	-0.4453	0.5101	
27.13	-0.4453	0.5101	
27.14	-0.4452	0.5101	
27.15	-0.4452	0.5101	
27.16	-0.4452	0.5101	
27.17	-0.4452	0.5101	
27.18	-0.4453	0.5100	
27.19	-0.4453	0.5100	
27.20	-0.4453	0.5100	
27.21	-0.4453	0.5100	
27.22	-0.4453	0.5100	
27.23	-0.4452	0.5100	
27.24	-0.4452	0.5099	
27.25	-0.4452	0.5100	
27.26	-0.4452	0.5100	
27.27	-0.4452	0.5100	
27.28	-0.4452	0.5099	
27.29	-0.4452	0.5099	
27.30	-0.4452	0.5099	
27.31	-0.4453	0.5099	
27.32	-0.4453	0.5099	
27.33	-0.4453	0.5099	
27.34	-0.4452	0.5099	
27.35	-0.4452	0.5099	
27.36	-0.4453	0.5099	
27.37	-0.4453	0.5099	
27.38	-0.4452	0.5099	
27.39	-0.4452	0.5098	
27.40	-0.4452	0.5098	
27.41	-0.4452	0.5098	
27.42	-0.4453	0.5098	
27.43	-0.4453	0.5098	
27.44	-0.4452	0.5098	
27.45	-0.4452	0.5098	
27.46	-0.4453	0.5098	
27.47	-0.4453	0.5098	
27.48	-0.4453	0.5097	
27.49	-0.4453	0.5097	
27.50	-0.4453	0.5097	
27.51	-0.4453	0.5097	
27.52	-0.4453	0.5097	
27.53	-0.4453	0.5097	
27.54	-0.4453	0.5097	
27.55	-0.4453	0.5097	
27.56	-0.4453	0.5097	
27.57	-0.4453	0.5097	
27.58	-0.4453	0.5097	
27.59	-0.4453	0.5097	
27.60	-0.4453	0.5097	
27.61	-0.4453	0.5097	
27.62	-0.4453	0.5097	
27.63	-0.4452	0.5097	
27.64	-0.4452	0.5097	
27.65	-0.4453	0.5097	
27.66	-0.4453	0.5096	
27.67	-0.4453	0.5096	
27.68	-0.4453	0.5096	
27.69	-0.4453	0.5096	
27.70	-0.4452	0.5096	
27.71	-0.4453	0.5096	
27.72	-0.4453	0.5096	
27.73	-0.4453	0.5096	
27.74	-0.4452	0.5096	
27.75	-0.4452	0.5096	
27.76	-0.4452	0.5096	
27.77	-0.4453	0.5096	
27.78	-0.4453	0.5096	
27.79	-0.4453	0.5096	
27.80	-0.4453	0.5096	
27.81	-0.4453	0.5096	
27.82	-0.4453	0.5096	
27.83	-0.4453	0.5095	
27.84	-0.4453	0.5095	
27.85	-0.4453	0.5095	
27.86	-0.4453	0.5095	
27.87	-0.4453	0.5095	
27.88	-0.4453	0.5095	
27.89	-0.4453	0.5095	
27.90	-0.4453	0.5095	
27.91	-0.4453	0.5095	
27.92	-0.4453	0.5094	
27.93	-0.4453	0.5094	
27.94	-0.4453	0.5094	
27.95	-0.4453	0.5094	
27.96	-0.4453	0.5094	
27.97	-0.4453	0.5094	
27.98	-0.4453	0.5094	
27.99	-0.4453	0.5094	
28.00	-0.4453	0.5093	
28.01	-0.4453	0.5093	
28.02	-0.4453	0.5093	
28.03	-0.4453	0.5093	
28.04	-0.4453	0.5093	
28.05	-0.4453	0.5093	
28.06	-0.4453	0.5093	
28.07	-0.4453	0.5093	
28.08	-0.4453	0.5093	
28.09	-0.4453	0.5093	
28.10	-0.4453	0.5093	
28.11	-0.4453	0.5093	
28.12	-0.4453	0.5093	
28.13	-0.4453	0.5093	
28.14	-0.4453	0.5093	
28.15	-0.4453	0.5093	
28.16	-0.4453	0.5093	
28.17	-0.4453	0.5093	
28.18	-0.4453	0.5093	
28.19	-0.4453	0.5092	
28.20	-0.4453	0.5092	
28.21	-0.4453	0.5092	
28.22	-0.4453	0.5092	
28.23	-0.4453	0.5092	
28.24	-0.4453	0.5092	
28.25	-0.4453	0.5092	
28.26	-0.4453	0.5092	
28.27	-0.4453	0.5092	
28.28	-0.4453	0.5091	
28.29	-0.4453	0.5091	
28.30	-0.4453	0.5091	
28.31	-0.4453	0.5091	
28.32	-0.4454	0.5091	
28.33	-0.4453	0.5091	
28.34	-0.4453	0.5091	
28.35	-0.4453	0.5091	
28.36	-0.4453	0.5091	
28.37	-0.4453	0.5091	
28.38	-0.4453	0.5091	
28.39	-0.4453	0.5091	
28.40	-0.4453	0.5091	
28.41	-0.4453	0.5091	
28.42	-0.4453	0.5091	
28.43	-0.4453	0.5091	
28.44	-0.4453	0.5091	
28.45	-0.4453	0.5091	
28.46	-0.4453	0.5091	
28.47	-0.4453	0.5091	
28.48	-0.4453	0.5091	
28.49	-0.4453	0.5091	
28.50	-0.4453	0.5091	
28.51	-0.4453	0.5091	
28.52	-0.4453	0.5090	
28.53	-0.4453	0.5090	
28.54	-0.4453	0.5090	
28.55	-0.4453	0.5090	
28.56	-0.4453	0.5090	
28.57	-0.4453	0.5090	
28.58	-0.4453	0.5090	
28.59	-0.4453	0.5090	
28.60	-0.4453	0.5090	
28.61	-0.4453	0.5090	
28.62	-0.4453	0.5090	
28.63	-0.4453	0.5090	
28.64	-0.4453	0.5090	
28.65	-0.4453	0.5090	
28.66	-0.4453	0.5090	
28.67	-0.4453	0.5090	
28.68	-0.4453	0.5090	
28.69	-0.4453	0.5089	
28.70	-0.4454	0.5089	
28.71	-0.4454	0.5089	
28.72	-0.4454	0.5089	
28.73	-0.4454	0.5089	
28.74	-0.4453	0.5089	
28.75	-0.4453	0.5089	
28.76	-0.4453	0.5089	
28.77	-0.4453	0.5089	
28.78	-0.4453	0.5089	
28.79	-0.4453	0.5089	
28.80	-0.4453	0.5089	
28.81	-0.4454	0.5089	
28.82	-0.4454	0.5089	
28.83	-0.4454	0.5089	
28.84	-0.4454	0.5089	
28.85	-0.4453	0.5089	
28.86	-0.4453	0.5088	
28.87	-0.4453	0.5088	
28.88	-0.4454	0.5088	
28.89	-0.4454	0.5088	
28.90	-0.4454	0.5088	
28.91	-0.4453	0.5088	
28.92	-0.4453	0.5088	
28.93	-0.4453	0.5088	
28.94	-0.4453	0.5088	
28.95	-0.4453	0.5088	
28.96	-0.4453	0.5088	
28.97	-0.4453	0.5088	
28.98	-0.4454	0.5088	
28.99	-0.4454	0.5088	
29.00	-0.4453	0.5088	
29.01	-0.4453	0.5088	
29.02	-0.4453	0.5087	
29.03	-0.4454	0.5087	
29.04	-0.4454	0.5087	
29.05	-0.4454	0.5087	
29.06	-0.4454	0.5087	
29.07	-0.4454	0.5087	
29.08	-0.4454	0.5087	
29.09	-0.4453	0.5087	
29.10	-0.4453	0.5087	
29.11	-0.4453	0.5087	
29.12	-0.4453	0.5087	
29.13	-0.4453	0.5087	
29.14	-0.4453	0.5087	
29.15	-0.4453	0.5087	
29.16	-0.4453	0.5087	
29.17	-0.4453	0.5087	
29.18	-0.4453	0.5087	
29.19	-0.4453	0.5087	
29.20	-0.4454	0.5087	
29.21	-0.4454	0.5086	
29.22	-0.4453	0.5086	
29.23	-0.4453	0.5086	
29.24	-0.4453	0.5086	
29.25	-0.4453	0.5086	
29.26	-0.4454	0.5086	
29.27	-0.4453	0.5087	
29.28	-0.4453	0.5086	
29.29	-0.4453	0.5086	
29.30	-0.4453	0.5086	
29.31	-0.4453	0.5086	
29.32	-0.4453	0.5086	
29.33	-0.4453	0.5086	
29.34	-0.4453	0.5086	
29.35	-0.4453	0.5086	
29.36	-0.4453	0.5086	
29.37	-0.4453	0.5086	
29.38	-0.4453	0.5086	
29.39	-0.4453	0.5086	
29.40	-0.4453	0.5086	
29.41	-0.4453	0.5086	
29.42	-0.4453	0.5086	
29.43	-0.4453	0.5086	
29.44	-0.4453	0.5086	
29.45	-0.4453	0.5086	
29.46	-0.4453	0.5086	
29.47	-0.4454	0.5086	
29.48	-0.4454	0.5086	
29.49	-0.4453	0.5086	
29.50	-0.4453	0.5086	
29.51	-0.4453	0.5086	
29.52	-0.4453	0.5085	
29.53	-0.4454	0.5085	
29.54	-0.4454	0.5085	
29.55	-0.4453	0.5085	
29.56	-0.4453	0.5085	
29.57	-0.4454	0.5085	
29.58	-0.4454	0.5085	
29.59	-0.4453	0.5085	
29.60	-0.4453	0.5085	
29.61	-0.4453	0.5085	
29.62	-0.4453	0.5085	
29.63	-0.4453	0.5085	
29.64	-0.4454	0.5085	
29.65	-0.4454	0.5085	
29.66	-0.4454	0.5085	
29.67	-0.4453	0.5085	
29.68	-0.4453	0.5085	
29.69	-0.4453	0.5085	
29.70	-0.4454	0.5085	
29.71	-0.4454	0.5085	
29.72	-0.4454	0.5085	
29.73	-0.4454	0.5085	
29.74	-0.4453	0.5084	
29.75	-0.4453	0.5084	
29.76	-0.4454	0.5084	
29.77	-0.4454	0.5084	
29.78	-0.4454	0.5084	
29.79	-0.4453	0.5084	
29.80	-0.4453	0.5084	
29.81	-0.4453	0.5084	
29.82	-0.4453	0.5084	
29.83	-0.4454	0.5084	
29.84	-0.4454	0.5084	
29.85	-0.4453	0.5084	
29.86	-0.4453	0.5083	
29.87	-0.4453	0.5084	
29.88	-0.4454	0.5084	
29.89	-0.4454	0.5083	
29.90	-0.4454	0.5083	
29.91	-0.4453	0.5084	
29.92	-0.4453	0.5084	
29.93	-0.4453	0.5084	
29.94	-0.4453	0.5084	
29.95	-0.4454	0.5084	
29.96	-0.4453	0.5084	
29.97	-0.4453	0.5084	
29.98	-0.4453	0.5084	
29.99	-0.4453	0.5084	
30.00	-0.4453	0.5084	
30.01	-0.4454	0.5084	
30.02	-0.4454	0.5084	
30.03	-0.4454	0.5084	
30.04	-0.4454	0.5084	
30.05	-0.4454	0.5084	
30.06	-0.4454	0.5083	
30.07	-0.4454	0.5083	
30.08	-0.4454	0.5084	
30.09	-0.4453	0.5084	
30.10	-0.4454	0.5084	
30.11	-0.4454	0.5084	
30.12	-0.4454	0.5084	
30.13	-0.4453	0.5083	
30.14	-0.4453	0.5083	
30.15	-0.4454	0.5084	
30.16	-0.4454	0.5084	
30.17	-0.4454	0.5083	
30.18	-0.4453	0.5083	
30.19	-0.4453	0.5083	
30.20	-0.4454	0.5083	
30.21	-0.4454	0.5083	
30.22	-0.4454	0.5083	
30.23	-0.4453	0.5083	
30.24	-0.4453	0.5083	
30.25	-0.4454	0.5083	
30.26	-0.4454	0.5083	
30.27	-0.4454	0.5083	
30.28	-0.4454	0.5083	
30.29	-0.4454	0.5083	
30.30	-0.4453	0.5083	
30.31	-0.4453	0.5083	
30.32	-0.4453	0.5083	
30.33	-0.4453	0.5083	
30.34	-0.4453	0.5083	
30.35	-0.4454	0.5083	
30.36	-0.4454	0.5083	
30.37	-0.4454	0.5084	
30.38	-0.4454	0.5084	
30.39	-0.4453	0.5084	
30.40	-0.4453	0.5083	
30.41	-0.4453	0.5083	
30.42	-0.4453	0.5083	
30.43	-0.4453	0.5083	
30.44	-0.4453	0.5083	
30.45	-0.4453	0.5083	
30.46	-0.4453	0.5083	
30.47	-0.4453	0.5083	
30.48	-0.4453	0.5083	
30.49	-0.4453	0.5083	
30.50	-0.4454	0.5083	
30.51	-0.4453	0.5083	
30.52	-0.4453	0.5083	
30.53	-0.4454	0.5083	
30.54	-0.4453	0.5083	
30.55	-0.4453	0.5083	
30.56	-0.4454	0.5083	
30.57	-0.4454	0.5083	
30.58	-0.4453	0.5083	
30.59	-0.4453	0.5083	
30.60	-0.4453	0.5083	
30.61	-0.4453	0.5083	
30.62	-0.4453	0.5083	
30.63	-0.4454	0.5083	
30.64	-0.4454	0.5083	
30.65	-0.4453	0.5083	
30.66	-0.4453	0.5083	
30.67	-0.4454	0.5083	
30.68	-0.4454	0.5083	
30.69	-0.4454	0.5083	
30.70	-0.4454	0.5083	
30.71	-0.4454	0.5083	
30.72	-0.4454	0.5083	
30.73	-0.4454	0.5083	
30.74	-0.4453	0.5083	
30.75	-0.4453	0.5083	
30.76	-0.4453	0.5083	
30.77	-0.4453	0.5083	
30.78	-0.4453	0.5083	
30.79	-0.4454	0.5083	
30.80	-0.4454	0.5083	
30.81	-0.4454	0.5083	
30.82	-0.4454	0.5083	
30.83	-0.4454	0.5082	
30.84	-0.4454	0.5082	
30.85	-0.4454	0.5083	
30.86	-0.4454	0.5083	
30.87	-0.4454	0.5083	
30.88	-0.4454	0.5082	
30.89	-0.4454	0.5082	
30.90	-0.4454	0.5082	
30.91	-0.4454	0.5082	
30.92	-0.4454	0.5082	
30.93	-0.4453	0.5082	
30.94	-0.4454	0.5082	
30.95	-0.4454	0.5082	
30.96	-0.4454	0.5082	
30.97	-0.4454	0.5082	
30.98	-0.4454	0.5082	
30.99	-0.4454	0.5082	
31.00	-0.4454	0.5082	
31.01	-0.4454	0.5082	
31.02	-0.4454	0.5082	
31.03	-0.4454	0.5081	
31.04	-0.4454	0.5081	
31.05	-0.4454	0.5081	
31.06	-0.4454	0.5081	
31.07	-0.4454	0.5081	
31.08	-0.4454	0.5081	
31.09	-0.4454	0.5082	
31.10	-0.4454	0.5081	
31.11	-0.4454	0.5081	
31.12	-0.4454	0.5081	
31.13	-0.4454	0.5081	
31.14	-0.4454	0.5082	
31.15	-0.4454	0.5082	
31.16	-0.4454	0.5081	
31.17	-0.4453	0.5081	
31.18	-0.4454	0.5081	
31.19	-0.4454	0.5081	
31.20	-0.4454	0.5081	
31.21	-0.4454	0.5081	
31.22	-0.4453	0.5081	
31.23	-0.4454	0.5081	
31.24	-0.4454	0.5081	
31.25	-0.4454	0.5081	
31.26	-0.4454	0.5081	
31.27	-0.4454	0.5081	
31.28	-0.4454	0.5081	
31.29	-0.4454	0.5081	
31.30	-0.4454	0.5081	
31.31	-0.4454	0.5081	
31.32	-0.4454	0.5081	
31.33	-0.4454	0.5081	
31.34	-0.4454	0.5080	
31.35	-0.4454	0.5080	
31.36	-0.4454	0.5080	
31.37	-0.4454	0.5080	
31.38	-0.4454	0.5080	
31.39	-0.4454	0.5080	
31.40	-0.4454	0.5080	
31.41	-0.4454	0.5080	
31.42	-0.4454	0.5081	
31.43	-0.4454	0.5081	
31.44	-0.4454	0.5080	
31.45	-0.4454	0.5080	
31.46	-0.4454	0.5080	
31.47	-0.4454	0.5080	
31.48	-0.4454	0.5080	
31.49	-0.4453	0.5080	
31.50	-0.4454	0.5080	
31.51	-0.4454	0.5080	
31.52	-0.4454	0.5080	
31.53	-0.4454	0.5080	
31.54	-0.4454	0.5080	
31.55	-0.4454	0.5080	
31.56	-0.4454	0.5080	
31.57	-0.4453	0.5080	
31.58	-0.4453	0.5080	
31.59	-0.4453	0.5080	
31.60	-0.4454	0.5080	
31.61	-0.4454	0.5080	
31.62	-0.4454	0.5080	
31.63	-0.4454	0.5080	
31.64	-0.4454	0.5080	
31.65	-0.4454	0.5080	
31.66	-0.4454	0.5080	
31.67	-0.4454	0.5080	
31.68	-0.4453	0.5080	
31.69	-0.4453	0.5080	
31.70	-0.4453	0.5080	
31.71	-0.4453	0.5080	
31.72	-0.4454	0.5080	
31.73	-0.4454	0.5080	
31.74	-0.4454	0.5080	
31.75	-0.4454	0.5080	
31.76	-0.4454	0.5080	
31.77	-0.4453	0.5079	
31.78	-0.4453	0.5079	
31.79	-0.4453	0.5080	
31.80	-0.4454	0.5080	
31.81	-0.4454	0.5080	
31.82	-0.4454	0.5080	
31.83	-0.4454	0.5080	
31.84	-0.4454	0.5079	
31.85	-0.4453	0.5079	
31.86	-0.4454	0.5079	
31.87	-0.4454	0.5079	
31.88	-0.4453	0.5079	
31.89	-0.4453	0.5079	
31.90	-0.4453	0.5079	
31.91	-0.4453	0.5079	
31.92	-0.4453	0.5079	
31.93	-0.4454	0.5079	
31.94	-0.4454	0.5079	
31.95	-0.4454	0.5080	
31.96	-0.4454	0.5079	
31.97	-0.4454	0.5079	
31.98	-0.4453	0.5079	
31.99	-0.4453	0.5079	
32.00	-0.4453	0.5078	
32.01	-0.4453	0.5074	
32.02	-0.4453	0.5062	
32.03	-0.4453	0.5039	
32.04	-0.4455	0.5007	
32.05	-0.4459	0.4970	
32.06	-0.4462	0.4940	
32.07	-0.4464	0.4920	
32.08	-0.4465	0.4910	
32.09	-0.4466	0.4906	
32.10	-0.4465	0.4904	
32.11	-0.4464	0.4901	
32.12	-0.4461	0.4897	
32.13	-0.4457	0.4894	
32.14	-0.4454	0.4891	
32.15	-0.4454	0.4887	
32.16	-0.4453	0.4884	
32.17	-0.4453	0.4881	
32.18	-0.4453	0.4878	
