Time  1 - default sample rate [s]	DD1_L [mV/V]	DD1_R [mV/V]
22.22	-0.2140	0.2570	
22.23	-0.2167	0.2602	
22.24	-0.2194	0.2632	
22.25	-0.2220	0.2661	
22.26	-0.2248	0.2690	
22.27	-0.2276	0.2720	
22.28	-0.2303	0.2750	
22.29	-0.2328	0.2779	
22.30	-0.2353	0.2808	
22.31	-0.2380	0.2837	
22.32	-0.2407	0.2866	
22.33	-0.2433	0.2895	
22.34	-0.2457	0.2922	
22.35	-0.2481	0.2948	
22.36	-0.2505	0.2974	
22.37	-0.2529	0.3000	
22.38	-0.2553	0.3025	
22.39	-0.2577	0.3050	
22.40	-0.2600	0.3076	
22.41	-0.2624	0.3102	
22.42	-0.2649	0.3130	
22.43	-0.2674	0.3157	
22.44	-0.2699	0.3184	
22.45	-0.2723	0.3211	
22.46	-0.2749	0.3237	
22.47	-0.2776	0.3264	
22.48	-0.2805	0.3291	
22.49	-0.2833	0.3317	
22.50	-0.2861	0.3343	
22.51	-0.2888	0.3368	
22.52	-0.2913	0.3393	
22.53	-0.2938	0.3417	
22.54	-0.2963	0.3443	
22.55	-0.2988	0.3469	
22.56	-0.3013	0.3495	
22.57	-0.3038	0.3521	
22.58	-0.3062	0.3550	
22.59	-0.3087	0.3586	
22.60	-0.3111	0.3625	
22.61	-0.3136	0.3659	
22.62	-0.3162	0.3690	
22.63	-0.3188	0.3720	
22.64	-0.3215	0.3753	
22.65	-0.3242	0.3787	
22.66	-0.3269	0.3823	
22.67	-0.3295	0.3862	
22.68	-0.3320	0.3911	
22.69	-0.3346	0.3963	
22.70	-0.3371	0.4009	
22.71	-0.3397	0.4048	
22.72	-0.3423	0.4085	
22.73	-0.3450	0.4123	
22.74	-0.3479	0.4158	
22.75	-0.3508	0.4191	
22.76	-0.3535	0.4224	
22.77	-0.3561	0.4259	
22.78	-0.3586	0.4292	
22.79	-0.3611	0.4321	
22.80	-0.3637	0.4349	
22.81	-0.3663	0.4374	
22.82	-0.3689	0.4395	
22.83	-0.3715	0.4410	
22.84	-0.3742	0.4425	
22.85	-0.3769	0.4446	
22.86	-0.3796	0.4473	
22.87	-0.3823	0.4508	
22.88	-0.3847	0.4549	
22.89	-0.3870	0.4584	
22.90	-0.3892	0.4614	
22.91	-0.3915	0.4643	
22.92	-0.3939	0.4675	
22.93	-0.3963	0.4709	
22.94	-0.3987	0.4742	
22.95	-0.4010	0.4773	
22.96	-0.4032	0.4804	
22.97	-0.4054	0.4834	
22.98	-0.4075	0.4863	
22.99	-0.4097	0.4893	
23.00	-0.4119	0.4923	
23.01	-0.4143	0.4950	
23.02	-0.4167	0.4977	
23.03	-0.4190	0.5005	
23.04	-0.4213	0.5033	
23.05	-0.4237	0.5062	
23.06	-0.4260	0.5092	
23.07	-0.4282	0.5120	
23.08	-0.4304	0.5147	
23.09	-0.4325	0.5173	
23.10	-0.4347	0.5198	
23.11	-0.4371	0.5223	
23.12	-0.4394	0.5247	
23.13	-0.4417	0.5269	
23.14	-0.4439	0.5291	
23.15	-0.4461	0.5312	
23.16	-0.4482	0.5333	
23.17	-0.4502	0.5354	
23.18	-0.4522	0.5375	
23.19	-0.4542	0.5396	
23.20	-0.4564	0.5418	
23.21	-0.4588	0.5440	
23.22	-0.4613	0.5461	
23.23	-0.4637	0.5483	
23.24	-0.4662	0.5505	
23.25	-0.4686	0.5529	
23.26	-0.4710	0.5554	
23.27	-0.4734	0.5580	
23.28	-0.4759	0.5606	
23.29	-0.4784	0.5631	
23.30	-0.4809	0.5654	
23.31	-0.4834	0.5676	
23.32	-0.4859	0.5698	
23.33	-0.4883	0.5721	
23.34	-0.4907	0.5743	
23.35	-0.4932	0.5764	
23.36	-0.4959	0.5784	
23.37	-0.4985	0.5802	
23.38	-0.5006	0.5817	
23.39	-0.5022	0.5829	
23.40	-0.5036	0.5839	
23.41	-0.5048	0.5847	
23.42	-0.5058	0.5855	
23.43	-0.5067	0.5862	
23.44	-0.5076	0.5869	
23.45	-0.5084	0.5875	
23.46	-0.5091	0.5881	
23.47	-0.5097	0.5886	
23.48	-0.5103	0.5890	
23.49	-0.5107	0.5893	
23.50	-0.5110	0.5895	
23.51	-0.5113	0.5896	
23.52	-0.5116	0.5897	
23.53	-0.5118	0.5898	
23.54	-0.5119	0.5899	
23.55	-0.5120	0.5899	
23.56	-0.5121	0.5899	
23.57	-0.5123	0.5899	
23.58	-0.5124	0.5899	
23.59	-0.5124	0.5899	
23.60	-0.5125	0.5899	
23.61	-0.5125	0.5898	
23.62	-0.5126	0.5898	
23.63	-0.5126	0.5897	
23.64	-0.5126	0.5897	
23.65	-0.5127	0.5896	
23.66	-0.5127	0.5896	
23.67	-0.5127	0.5895	
23.68	-0.5127	0.5894	
23.69	-0.5127	0.5893	
23.70	-0.5127	0.5892	
23.71	-0.5127	0.5891	
23.72	-0.5127	0.5890	
23.73	-0.5127	0.5889	
23.74	-0.5127	0.5888	
23.75	-0.5127	0.5887	
23.76	-0.5127	0.5886	
23.77	-0.5126	0.5885	
23.78	-0.5125	0.5884	
23.79	-0.5124	0.5883	
23.80	-0.5124	0.5882	
23.81	-0.5124	0.5881	
23.82	-0.5123	0.5880	
23.83	-0.5123	0.5879	
23.84	-0.5122	0.5878	
23.85	-0.5121	0.5877	
23.86	-0.5121	0.5875	
23.87	-0.5120	0.5874	
23.88	-0.5120	0.5873	
23.89	-0.5119	0.5872	
23.90	-0.5118	0.5870	
23.91	-0.5117	0.5869	
23.92	-0.5116	0.5868	
23.93	-0.5115	0.5867	
23.94	-0.5114	0.5866	
23.95	-0.5114	0.5864	
23.96	-0.5114	0.5864	
23.97	-0.5113	0.5863	
23.98	-0.5112	0.5862	
23.99	-0.5111	0.5861	
24.00	-0.5111	0.5860	
24.01	-0.5111	0.5859	
24.02	-0.5110	0.5858	
24.03	-0.5109	0.5857	
24.04	-0.5109	0.5856	
24.05	-0.5108	0.5855	
24.06	-0.5107	0.5853	
24.07	-0.5107	0.5852	
24.08	-0.5106	0.5851	
24.09	-0.5105	0.5849	
24.10	-0.5104	0.5848	
24.11	-0.5103	0.5847	
24.12	-0.5102	0.5846	
24.13	-0.5101	0.5844	
24.14	-0.5100	0.5843	
24.15	-0.5099	0.5842	
24.16	-0.5099	0.5841	
24.17	-0.5098	0.5839	
24.18	-0.5096	0.5837	
24.19	-0.5095	0.5836	
24.20	-0.5095	0.5835	
24.21	-0.5094	0.5833	
24.22	-0.5093	0.5832	
24.23	-0.5091	0.5831	
24.24	-0.5090	0.5830	
24.25	-0.5089	0.5828	
24.26	-0.5088	0.5827	
24.27	-0.5087	0.5825	
24.28	-0.5086	0.5824	
24.29	-0.5086	0.5822	
24.30	-0.5085	0.5821	
24.31	-0.5084	0.5820	
24.32	-0.5083	0.5819	
24.33	-0.5083	0.5818	
24.34	-0.5082	0.5817	
24.35	-0.5081	0.5816	
24.36	-0.5080	0.5816	
24.37	-0.5080	0.5815	
24.38	-0.5080	0.5815	
24.39	-0.5080	0.5815	
24.40	-0.5080	0.5814	
24.41	-0.5080	0.5814	
24.42	-0.5080	0.5814	
24.43	-0.5080	0.5814	
24.44	-0.5080	0.5814	
24.45	-0.5079	0.5814	
24.46	-0.5079	0.5814	
24.47	-0.5079	0.5814	
24.48	-0.5080	0.5814	
24.49	-0.5080	0.5814	
24.50	-0.5080	0.5813	
24.51	-0.5080	0.5813	
24.52	-0.5079	0.5814	
24.53	-0.5079	0.5813	
24.54	-0.5079	0.5813	
24.55	-0.5080	0.5813	
24.56	-0.5079	0.5813	
24.57	-0.5079	0.5813	
24.58	-0.5079	0.5812	
24.59	-0.5079	0.5812	
24.60	-0.5079	0.5812	
24.61	-0.5079	0.5812	
24.62	-0.5079	0.5812	
24.63	-0.5079	0.5812	
24.64	-0.5078	0.5811	
24.65	-0.5078	0.5811	
24.66	-0.5078	0.5811	
24.67	-0.5078	0.5811	
24.68	-0.5078	0.5811	
24.69	-0.5078	0.5811	
24.70	-0.5078	0.5810	
24.71	-0.5078	0.5810	
24.72	-0.5078	0.5810	
24.73	-0.5077	0.5810	
24.74	-0.5078	0.5809	
24.75	-0.5078	0.5809	
24.76	-0.5077	0.5809	
24.77	-0.5077	0.5809	
24.78	-0.5077	0.5808	
24.79	-0.5076	0.5808	
24.80	-0.5076	0.5808	
24.81	-0.5076	0.5808	
24.82	-0.5076	0.5808	
24.83	-0.5076	0.5807	
24.84	-0.5076	0.5806	
24.85	-0.5075	0.5806	
24.86	-0.5075	0.5806	
24.87	-0.5075	0.5805	
24.88	-0.5075	0.5806	
24.89	-0.5075	0.5806	
24.90	-0.5074	0.5805	
24.91	-0.5074	0.5805	
24.92	-0.5074	0.5805	
24.93	-0.5074	0.5804	
24.94	-0.5074	0.5804	
24.95	-0.5073	0.5804	
24.96	-0.5073	0.5803	
24.97	-0.5073	0.5803	
24.98	-0.5073	0.5803	
24.99	-0.5073	0.5803	
25.00	-0.5072	0.5803	
25.01	-0.5073	0.5803	
25.02	-0.5073	0.5803	
25.03	-0.5073	0.5803	
25.04	-0.5073	0.5802	
25.05	-0.5073	0.5802	
25.06	-0.5073	0.5802	
25.07	-0.5073	0.5802	
25.08	-0.5073	0.5802	
25.09	-0.5072	0.5802	
25.10	-0.5073	0.5802	
25.11	-0.5073	0.5802	
25.12	-0.5072	0.5802	
25.13	-0.5072	0.5802	
25.14	-0.5072	0.5802	
25.15	-0.5072	0.5802	
25.16	-0.5073	0.5802	
25.17	-0.5072	0.5802	
25.18	-0.5072	0.5802	
25.19	-0.5072	0.5802	
25.20	-0.5072	0.5802	
25.21	-0.5073	0.5802	
25.22	-0.5073	0.5802	
25.23	-0.5073	0.5802	
25.24	-0.5072	0.5801	
25.25	-0.5073	0.5802	
25.26	-0.5073	0.5802	
25.27	-0.5073	0.5802	
25.28	-0.5072	0.5802	
25.29	-0.5072	0.5802	
25.30	-0.5072	0.5802	
25.31	-0.5072	0.5802	
25.32	-0.5073	0.5802	
25.33	-0.5072	0.5802	
25.34	-0.5072	0.5802	
25.35	-0.5072	0.5802	
25.36	-0.5073	0.5802	
25.37	-0.5073	0.5802	
25.38	-0.5072	0.5802	
25.39	-0.5072	0.5801	
25.40	-0.5072	0.5801	
25.41	-0.5072	0.5802	
25.42	-0.5072	0.5802	
25.43	-0.5072	0.5802	
25.44	-0.5072	0.5801	
25.45	-0.5072	0.5801	
25.46	-0.5072	0.5801	
25.47	-0.5072	0.5801	
25.48	-0.5072	0.5801	
25.49	-0.5072	0.5801	
25.50	-0.5072	0.5801	
25.51	-0.5073	0.5801	
25.52	-0.5073	0.5801	
25.53	-0.5072	0.5802	
25.54	-0.5072	0.5802	
25.55	-0.5072	0.5802	
25.56	-0.5073	0.5801	
25.57	-0.5073	0.5802	
25.58	-0.5073	0.5802	
25.59	-0.5072	0.5801	
25.60	-0.5072	0.5801	
25.61	-0.5072	0.5801	
25.62	-0.5072	0.5801	
25.63	-0.5073	0.5801	
25.64	-0.5073	0.5801	
25.65	-0.5073	0.5801	
25.66	-0.5072	0.5801	
25.67	-0.5072	0.5801	
25.68	-0.5073	0.5801	
25.69	-0.5073	0.5801	
25.70	-0.5072	0.5801	
25.71	-0.5072	0.5801	
25.72	-0.5073	0.5801	
25.73	-0.5073	0.5801	
25.74	-0.5073	0.5801	
25.75	-0.5073	0.5801	
25.76	-0.5073	0.5801	
25.77	-0.5072	0.5801	
25.78	-0.5072	0.5801	
25.79	-0.5072	0.5801	
25.80	-0.5073	0.5801	
25.81	-0.5073	0.5801	
25.82	-0.5073	0.5801	
25.83	-0.5073	0.5801	
25.84	-0.5072	0.5801	
25.85	-0.5073	0.5801	
25.86	-0.5073	0.5801	
25.87	-0.5073	0.5801	
25.88	-0.5073	0.5801	
25.89	-0.5073	0.5801	
25.90	-0.5073	0.5801	
25.91	-0.5073	0.5801	
25.92	-0.5073	0.5801	
25.93	-0.5073	0.5801	
25.94	-0.5073	0.5801	
25.95	-0.5073	0.5801	
25.96	-0.5073	0.5801	
25.97	-0.5073	0.5801	
25.98	-0.5073	0.5801	
25.99	-0.5073	0.5801	
26.00	-0.5073	0.5801	
26.01	-0.5072	0.5801	
26.02	-0.5072	0.5801	
26.03	-0.5072	0.5801	
26.04	-0.5072	0.5801	
26.05	-0.5072	0.5800	
26.06	-0.5072	0.5801	
26.07	-0.5073	0.5801	
26.08	-0.5073	0.5801	
26.09	-0.5073	0.5801	
26.10	-0.5073	0.5801	
26.11	-0.5073	0.5801	
26.12	-0.5073	0.5800	
26.13	-0.5073	0.5800	
26.14	-0.5073	0.5800	
26.15	-0.5073	0.5800	
26.16	-0.5073	0.5801	
26.17	-0.5073	0.5801	
26.18	-0.5073	0.5801	
26.19	-0.5073	0.5801	
26.20	-0.5073	0.5801	
26.21	-0.5073	0.5801	
26.22	-0.5073	0.5801	
26.23	-0.5073	0.5801	
26.24	-0.5073	0.5801	
26.25	-0.5072	0.5801	
26.26	-0.5072	0.5801	
26.27	-0.5072	0.5801	
26.28	-0.5072	0.5801	
26.29	-0.5073	0.5801	
26.30	-0.5073	0.5801	
26.31	-0.5073	0.5801	
26.32	-0.5073	0.5801	
26.33	-0.5073	0.5801	
26.34	-0.5073	0.5800	
26.35	-0.5073	0.5800	
26.36	-0.5073	0.5801	
26.37	-0.5073	0.5800	
26.38	-0.5073	0.5800	
26.39	-0.5073	0.5801	
26.40	-0.5073	0.5801	
26.41	-0.5073	0.5801	
26.42	-0.5073	0.5801	
26.43	-0.5073	0.5801	
26.44	-0.5073	0.5801	
26.45	-0.5073	0.5801	
26.46	-0.5073	0.5801	
26.47	-0.5073	0.5801	
26.48	-0.5073	0.5801	
26.49	-0.5073	0.5801	
26.50	-0.5073	0.5801	
26.51	-0.5073	0.5801	
26.52	-0.5073	0.5801	
26.53	-0.5073	0.5801	
26.54	-0.5073	0.5801	
26.55	-0.5073	0.5801	
26.56	-0.5073	0.5801	
26.57	-0.5074	0.5801	
26.58	-0.5073	0.5801	
26.59	-0.5073	0.5801	
26.60	-0.5073	0.5801	
26.61	-0.5073	0.5801	
26.62	-0.5073	0.5801	
26.63	-0.5073	0.5801	
26.64	-0.5073	0.5801	
26.65	-0.5073	0.5801	
26.66	-0.5073	0.5801	
26.67	-0.5073	0.5801	
26.68	-0.5073	0.5801	
26.69	-0.5073	0.5800	
26.70	-0.5073	0.5801	
26.71	-0.5073	0.5801	
26.72	-0.5073	0.5801	
26.73	-0.5073	0.5801	
26.74	-0.5073	0.5801	
26.75	-0.5073	0.5801	
26.76	-0.5073	0.5801	
26.77	-0.5073	0.5801	
26.78	-0.5073	0.5800	
26.79	-0.5073	0.5801	
26.80	-0.5073	0.5801	
26.81	-0.5073	0.5801	
26.82	-0.5073	0.5801	
26.83	-0.5073	0.5801	
26.84	-0.5073	0.5801	
26.85	-0.5073	0.5801	
26.86	-0.5073	0.5800	
26.87	-0.5073	0.5800	
26.88	-0.5073	0.5800	
26.89	-0.5073	0.5800	
26.90	-0.5073	0.5800	
26.91	-0.5073	0.5800	
26.92	-0.5073	0.5800	
26.93	-0.5073	0.5800	
26.94	-0.5073	0.5800	
26.95	-0.5073	0.5800	
26.96	-0.5073	0.5800	
26.97	-0.5073	0.5800	
26.98	-0.5073	0.5800	
26.99	-0.5073	0.5800	
27.00	-0.5073	0.5800	
27.01	-0.5073	0.5800	
27.02	-0.5073	0.5800	
27.03	-0.5073	0.5799	
27.04	-0.5073	0.5799	
27.05	-0.5073	0.5800	
27.06	-0.5073	0.5800	
27.07	-0.5073	0.5800	
27.08	-0.5073	0.5799	
27.09	-0.5073	0.5799	
27.10	-0.5073	0.5799	
27.11	-0.5073	0.5799	
27.12	-0.5073	0.5799	
27.13	-0.5073	0.5799	
27.14	-0.5073	0.5799	
27.15	-0.5073	0.5799	
27.16	-0.5073	0.5799	
27.17	-0.5073	0.5800	
27.18	-0.5073	0.5799	
27.19	-0.5073	0.5799	
27.20	-0.5073	0.5799	
27.21	-0.5073	0.5799	
27.22	-0.5073	0.5799	
27.23	-0.5073	0.5799	
27.24	-0.5073	0.5799	
27.25	-0.5073	0.5799	
27.26	-0.5073	0.5799	
27.27	-0.5073	0.5799	
27.28	-0.5073	0.5799	
27.29	-0.5073	0.5799	
27.30	-0.5073	0.5799	
27.31	-0.5073	0.5799	
27.32	-0.5073	0.5799	
27.33	-0.5073	0.5799	
27.34	-0.5073	0.5799	
27.35	-0.5073	0.5799	
27.36	-0.5073	0.5799	
27.37	-0.5073	0.5799	
27.38	-0.5073	0.5799	
27.39	-0.5073	0.5799	
27.40	-0.5073	0.5798	
27.41	-0.5073	0.5799	
27.42	-0.5073	0.5799	
27.43	-0.5073	0.5799	
27.44	-0.5073	0.5799	
27.45	-0.5073	0.5798	
27.46	-0.5073	0.5798	
27.47	-0.5073	0.5799	
27.48	-0.5073	0.5799	
27.49	-0.5073	0.5798	
27.50	-0.5073	0.5798	
27.51	-0.5073	0.5798	
27.52	-0.5073	0.5798	
27.53	-0.5073	0.5798	
27.54	-0.5073	0.5798	
27.55	-0.5073	0.5798	
27.56	-0.5073	0.5798	
27.57	-0.5073	0.5798	
27.58	-0.5073	0.5798	
27.59	-0.5073	0.5798	
27.60	-0.5073	0.5798	
27.61	-0.5073	0.5798	
27.62	-0.5073	0.5798	
27.63	-0.5073	0.5798	
27.64	-0.5073	0.5798	
27.65	-0.5073	0.5798	
27.66	-0.5073	0.5798	
27.67	-0.5073	0.5798	
27.68	-0.5073	0.5798	
27.69	-0.5073	0.5798	
27.70	-0.5073	0.5798	
27.71	-0.5073	0.5798	
27.72	-0.5073	0.5797	
27.73	-0.5073	0.5798	
27.74	-0.5073	0.5798	
27.75	-0.5073	0.5798	
27.76	-0.5073	0.5798	
27.77	-0.5073	0.5798	
27.78	-0.5073	0.5798	
27.79	-0.5073	0.5798	
27.80	-0.5073	0.5797	
27.81	-0.5073	0.5798	
27.82	-0.5073	0.5798	
27.83	-0.5073	0.5798	
27.84	-0.5073	0.5798	
27.85	-0.5073	0.5798	
27.86	-0.5073	0.5798	
27.87	-0.5073	0.5798	
27.88	-0.5073	0.5798	
27.89	-0.5073	0.5798	
27.90	-0.5072	0.5798	
27.91	-0.5073	0.5798	
27.92	-0.5073	0.5798	
27.93	-0.5073	0.5797	
27.94	-0.5073	0.5798	
27.95	-0.5073	0.5797	
27.96	-0.5073	0.5797	
27.97	-0.5073	0.5797	
27.98	-0.5073	0.5797	
27.99	-0.5073	0.5797	
28.00	-0.5073	0.5797	
28.01	-0.5073	0.5798	
28.02	-0.5074	0.5798	
28.03	-0.5073	0.5798	
28.04	-0.5073	0.5797	
28.05	-0.5073	0.5797	
28.06	-0.5073	0.5797	
28.07	-0.5073	0.5797	
28.08	-0.5073	0.5797	
28.09	-0.5073	0.5797	
28.10	-0.5073	0.5797	
28.11	-0.5073	0.5797	
28.12	-0.5073	0.5798	
28.13	-0.5073	0.5798	
28.14	-0.5073	0.5798	
28.15	-0.5073	0.5798	
28.16	-0.5073	0.5798	
28.17	-0.5073	0.5798	
28.18	-0.5073	0.5798	
28.19	-0.5073	0.5798	
28.20	-0.5073	0.5798	
28.21	-0.5073	0.5798	
28.22	-0.5073	0.5798	
28.23	-0.5073	0.5798	
28.24	-0.5073	0.5798	
28.25	-0.5073	0.5798	
28.26	-0.5074	0.5798	
28.27	-0.5074	0.5798	
28.28	-0.5074	0.5798	
28.29	-0.5073	0.5798	
28.30	-0.5073	0.5798	
28.31	-0.5073	0.5798	
28.32	-0.5073	0.5798	
28.33	-0.5073	0.5798	
28.34	-0.5073	0.5798	
28.35	-0.5073	0.5798	
28.36	-0.5073	0.5797	
28.37	-0.5073	0.5797	
28.38	-0.5073	0.5797	
28.39	-0.5073	0.5797	
28.40	-0.5073	0.5797	
28.41	-0.5073	0.5798	
28.42	-0.5073	0.5798	
28.43	-0.5073	0.5798	
28.44	-0.5073	0.5798	
28.45	-0.5073	0.5798	
28.46	-0.5073	0.5798	
28.47	-0.5073	0.5798	
28.48	-0.5073	0.5798	
28.49	-0.5073	0.5798	
28.50	-0.5073	0.5798	
28.51	-0.5073	0.5798	
28.52	-0.5073	0.5798	
28.53	-0.5073	0.5797	
28.54	-0.5073	0.5798	
28.55	-0.5073	0.5798	
28.56	-0.5074	0.5798	
28.57	-0.5074	0.5798	
28.58	-0.5073	0.5798	
28.59	-0.5073	0.5798	
28.60	-0.5073	0.5798	
28.61	-0.5073	0.5798	
28.62	-0.5073	0.5798	
28.63	-0.5073	0.5798	
28.64	-0.5073	0.5798	
28.65	-0.5073	0.5798	
28.66	-0.5073	0.5798	
28.67	-0.5073	0.5798	
28.68	-0.5074	0.5798	
28.69	-0.5074	0.5798	
28.70	-0.5074	0.5798	
28.71	-0.5073	0.5798	
28.72	-0.5073	0.5797	
28.73	-0.5073	0.5797	
28.74	-0.5073	0.5798	
28.75	-0.5073	0.5798	
28.76	-0.5074	0.5798	
28.77	-0.5073	0.5798	
28.78	-0.5073	0.5798	
28.79	-0.5073	0.5798	
28.80	-0.5073	0.5798	
28.81	-0.5073	0.5798	
28.82	-0.5073	0.5798	
28.83	-0.5073	0.5798	
28.84	-0.5073	0.5797	
28.85	-0.5073	0.5797	
28.86	-0.5073	0.5797	
28.87	-0.5073	0.5797	
28.88	-0.5073	0.5798	
28.89	-0.5073	0.5798	
28.90	-0.5073	0.5798	
28.91	-0.5073	0.5798	
28.92	-0.5073	0.5798	
28.93	-0.5073	0.5797	
28.94	-0.5073	0.5798	
28.95	-0.5073	0.5798	
28.96	-0.5073	0.5797	
28.97	-0.5073	0.5798	
28.98	-0.5073	0.5797	
28.99	-0.5073	0.5797	
29.00	-0.5073	0.5798	
29.01	-0.5073	0.5798	
29.02	-0.5073	0.5798	
29.03	-0.5073	0.5798	
29.04	-0.5073	0.5798	
29.05	-0.5073	0.5798	
29.06	-0.5073	0.5798	
29.07	-0.5073	0.5798	
29.08	-0.5074	0.5798	
29.09	-0.5074	0.5798	
29.10	-0.5073	0.5798	
29.11	-0.5073	0.5798	
29.12	-0.5074	0.5798	
29.13	-0.5074	0.5798	
29.14	-0.5074	0.5798	
29.15	-0.5074	0.5798	
29.16	-0.5074	0.5797	
29.17	-0.5073	0.5798	
29.18	-0.5073	0.5798	
29.19	-0.5073	0.5798	
29.20	-0.5073	0.5797	
29.21	-0.5074	0.5798	
29.22	-0.5074	0.5797	
29.23	-0.5073	0.5797	
29.24	-0.5073	0.5798	
29.25	-0.5073	0.5798	
29.26	-0.5073	0.5798	
29.27	-0.5073	0.5797	
29.28	-0.5073	0.5798	
29.29	-0.5073	0.5798	
29.30	-0.5073	0.5798	
29.31	-0.5073	0.5798	
29.32	-0.5073	0.5797	
29.33	-0.5073	0.5797	
29.34	-0.5073	0.5797	
29.35	-0.5073	0.5797	
29.36	-0.5073	0.5797	
29.37	-0.5073	0.5797	
29.38	-0.5073	0.5797	
29.39	-0.5073	0.5798	
29.40	-0.5073	0.5798	
29.41	-0.5073	0.5797	
29.42	-0.5073	0.5797	
29.43	-0.5073	0.5797	
29.44	-0.5073	0.5797	
29.45	-0.5073	0.5797	
29.46	-0.5073	0.5797	
29.47	-0.5073	0.5797	
29.48	-0.5073	0.5797	
29.49	-0.5073	0.5797	
29.50	-0.5073	0.5797	
29.51	-0.5073	0.5797	
29.52	-0.5073	0.5797	
29.53	-0.5073	0.5797	
29.54	-0.5073	0.5797	
29.55	-0.5073	0.5798	
29.56	-0.5073	0.5798	
29.57	-0.5073	0.5798	
29.58	-0.5073	0.5797	
29.59	-0.5073	0.5797	
29.60	-0.5074	0.5797	
29.61	-0.5074	0.5797	
29.62	-0.5073	0.5797	
29.63	-0.5073	0.5797	
29.64	-0.5073	0.5797	
29.65	-0.5073	0.5797	
29.66	-0.5073	0.5797	
29.67	-0.5073	0.5797	
29.68	-0.5073	0.5798	
29.69	-0.5073	0.5798	
29.70	-0.5074	0.5798	
29.71	-0.5074	0.5797	
29.72	-0.5073	0.5798	
29.73	-0.5073	0.5798	
29.74	-0.5073	0.5798	
29.75	-0.5073	0.5798	
29.76	-0.5073	0.5798	
29.77	-0.5073	0.5797	
29.78	-0.5073	0.5797	
29.79	-0.5073	0.5797	
29.80	-0.5073	0.5797	
29.81	-0.5073	0.5797	
29.82	-0.5074	0.5797	
29.83	-0.5074	0.5798	
29.84	-0.5074	0.5798	
29.85	-0.5073	0.5798	
29.86	-0.5073	0.5797	
29.87	-0.5074	0.5798	
29.88	-0.5073	0.5798	
29.89	-0.5074	0.5798	
29.90	-0.5074	0.5798	
29.91	-0.5074	0.5798	
29.92	-0.5074	0.5798	
29.93	-0.5074	0.5798	
29.94	-0.5074	0.5798	
29.95	-0.5073	0.5798	
29.96	-0.5074	0.5798	
29.97	-0.5074	0.5797	
29.98	-0.5074	0.5798	
29.99	-0.5074	0.5798	
30.00	-0.5074	0.5798	
30.01	-0.5073	0.5798	
30.02	-0.5073	0.5798	
30.03	-0.5074	0.5797	
30.04	-0.5074	0.5797	
30.05	-0.5073	0.5797	
30.06	-0.5073	0.5797	
30.07	-0.5073	0.5798	
30.08	-0.5073	0.5798	
30.09	-0.5073	0.5798	
30.10	-0.5073	0.5798	
30.11	-0.5074	0.5798	
30.12	-0.5074	0.5797	
30.13	-0.5073	0.5797	
30.14	-0.5073	0.5798	
30.15	-0.5073	0.5798	
30.16	-0.5073	0.5798	
30.17	-0.5073	0.5797	
30.18	-0.5073	0.5797	
30.19	-0.5073	0.5797	
30.20	-0.5073	0.5797	
30.21	-0.5073	0.5797	
30.22	-0.5073	0.5798	
30.23	-0.5074	0.5797	
30.24	-0.5073	0.5797	
30.25	-0.5073	0.5797	
30.26	-0.5074	0.5797	
30.27	-0.5074	0.5797	
30.28	-0.5074	0.5798	
30.29	-0.5073	0.5798	
30.30	-0.5073	0.5798	
30.31	-0.5073	0.5798	
30.32	-0.5074	0.5798	
30.33	-0.5074	0.5798	
30.34	-0.5073	0.5798	
30.35	-0.5073	0.5798	
30.36	-0.5074	0.5798	
30.37	-0.5074	0.5798	
30.38	-0.5074	0.5797	
30.39	-0.5073	0.5798	
30.40	-0.5073	0.5797	
30.41	-0.5074	0.5797	
30.42	-0.5074	0.5797	
30.43	-0.5073	0.5797	
30.44	-0.5074	0.5797	
30.45	-0.5074	0.5797	
30.46	-0.5074	0.5797	
30.47	-0.5073	0.5798	
30.48	-0.5074	0.5798	
30.49	-0.5074	0.5797	
30.50	-0.5074	0.5797	
30.51	-0.5074	0.5797	
30.52	-0.5073	0.5797	
30.53	-0.5073	0.5797	
30.54	-0.5074	0.5797	
30.55	-0.5074	0.5797	
30.56	-0.5074	0.5797	
30.57	-0.5074	0.5798	
30.58	-0.5074	0.5798	
30.59	-0.5073	0.5797	
30.60	-0.5074	0.5797	
30.61	-0.5073	0.5798	
30.62	-0.5073	0.5797	
30.63	-0.5074	0.5797	
30.64	-0.5074	0.5797	
30.65	-0.5074	0.5798	
30.66	-0.5074	0.5798	
30.67	-0.5074	0.5798	
30.68	-0.5073	0.5798	
30.69	-0.5074	0.5797	
30.70	-0.5074	0.5797	
30.71	-0.5074	0.5797	
30.72	-0.5074	0.5797	
30.73	-0.5074	0.5797	
30.74	-0.5074	0.5797	
30.75	-0.5074	0.5797	
30.76	-0.5074	0.5797	
30.77	-0.5074	0.5797	
30.78	-0.5074	0.5797	
30.79	-0.5074	0.5797	
30.80	-0.5074	0.5798	
30.81	-0.5074	0.5798	
30.82	-0.5074	0.5798	
30.83	-0.5074	0.5797	
30.84	-0.5074	0.5797	
30.85	-0.5074	0.5797	
30.86	-0.5074	0.5797	
30.87	-0.5073	0.5797	
30.88	-0.5073	0.5797	
30.89	-0.5074	0.5797	
30.90	-0.5074	0.5798	
30.91	-0.5074	0.5797	
30.92	-0.5074	0.5797	
30.93	-0.5074	0.5797	
