Time  1 - default sample rate [s]	DD1_L [mV/V]	DD1_R [mV/V]
27.52	-0.5639	0.6390	
27.53	-0.5639	0.6390	
27.54	-0.5639	0.6390	
27.55	-0.5639	0.6390	
27.56	-0.5639	0.6390	
27.57	-0.5638	0.6390	
27.58	-0.5638	0.6390	
27.59	-0.5638	0.6390	
27.60	-0.5638	0.6390	
27.61	-0.5638	0.6390	
27.62	-0.5638	0.6390	
27.63	-0.5638	0.6390	
27.64	-0.5637	0.6390	
27.65	-0.5638	0.6390	
27.66	-0.5638	0.6390	
27.67	-0.5637	0.6390	
27.68	-0.5637	0.6390	
27.69	-0.5637	0.6390	
27.70	-0.5636	0.6390	
27.71	-0.5637	0.6390	
27.72	-0.5636	0.6390	
27.73	-0.5636	0.6390	
27.74	-0.5636	0.6391	
27.75	-0.5636	0.6391	
27.76	-0.5636	0.6391	
27.77	-0.5636	0.6391	
27.78	-0.5636	0.6391	
27.79	-0.5636	0.6391	
27.80	-0.5636	0.6391	
27.81	-0.5636	0.6391	
27.82	-0.5635	0.6391	
27.83	-0.5635	0.6391	
27.84	-0.5635	0.6391	
27.85	-0.5635	0.6391	
27.86	-0.5635	0.6391	
27.87	-0.5634	0.6391	
27.88	-0.5634	0.6391	
27.89	-0.5634	0.6391	
27.90	-0.5634	0.6391	
27.91	-0.5634	0.6391	
27.92	-0.5633	0.6391	
27.93	-0.5634	0.6391	
27.94	-0.5634	0.6391	
27.95	-0.5634	0.6391	
27.96	-0.5633	0.6391	
27.97	-0.5633	0.6392	
27.98	-0.5633	0.6392	
27.99	-0.5633	0.6392	
28.00	-0.5633	0.6391	
28.01	-0.5633	0.6392	
28.02	-0.5633	0.6392	
28.03	-0.5633	0.6392	
28.04	-0.5633	0.6392	
28.05	-0.5633	0.6392	
28.06	-0.5632	0.6392	
28.07	-0.5632	0.6392	
28.08	-0.5631	0.6392	
28.09	-0.5631	0.6392	
28.10	-0.5631	0.6392	
28.11	-0.5632	0.6392	
28.12	-0.5631	0.6392	
28.13	-0.5631	0.6392	
28.14	-0.5631	0.6393	
28.15	-0.5631	0.6393	
28.16	-0.5631	0.6393	
28.17	-0.5631	0.6393	
28.18	-0.5631	0.6392	
28.19	-0.5631	0.6392	
28.20	-0.5631	0.6393	
28.21	-0.5631	0.6393	
28.22	-0.5631	0.6393	
28.23	-0.5630	0.6393	
28.24	-0.5630	0.6393	
28.25	-0.5630	0.6393	
28.26	-0.5630	0.6393	
28.27	-0.5630	0.6393	
28.28	-0.5630	0.6393	
28.29	-0.5630	0.6393	
28.30	-0.5629	0.6393	
28.31	-0.5629	0.6393	
28.32	-0.5629	0.6393	
28.33	-0.5629	0.6393	
28.34	-0.5629	0.6393	
28.35	-0.5629	0.6393	
28.36	-0.5629	0.6393	
28.37	-0.5629	0.6393	
28.38	-0.5629	0.6393	
28.39	-0.5629	0.6393	
28.40	-0.5629	0.6393	
28.41	-0.5629	0.6393	
28.42	-0.5629	0.6394	
28.43	-0.5629	0.6394	
28.44	-0.5629	0.6394	
28.45	-0.5628	0.6394	
28.46	-0.5628	0.6394	
28.47	-0.5628	0.6394	
28.48	-0.5628	0.6394	
28.49	-0.5628	0.6394	
28.50	-0.5628	0.6394	
28.51	-0.5628	0.6394	
28.52	-0.5628	0.6394	
28.53	-0.5628	0.6394	
28.54	-0.5628	0.6394	
28.55	-0.5628	0.6394	
28.56	-0.5628	0.6394	
28.57	-0.5627	0.6394	
28.58	-0.5627	0.6394	
28.59	-0.5627	0.6394	
28.60	-0.5627	0.6394	
28.61	-0.5627	0.6394	
28.62	-0.5627	0.6394	
28.63	-0.5627	0.6394	
28.64	-0.5627	0.6394	
28.65	-0.5627	0.6394	
28.66	-0.5626	0.6394	
28.67	-0.5626	0.6394	
28.68	-0.5627	0.6394	
28.69	-0.5626	0.6394	
28.70	-0.5626	0.6394	
28.71	-0.5626	0.6394	
28.72	-0.5626	0.6394	
28.73	-0.5626	0.6394	
28.74	-0.5626	0.6394	
28.75	-0.5626	0.6395	
28.76	-0.5626	0.6395	
28.77	-0.5625	0.6395	
28.78	-0.5625	0.6395	
28.79	-0.5625	0.6395	
28.80	-0.5625	0.6394	
28.81	-0.5625	0.6394	
28.82	-0.5625	0.6395	
28.83	-0.5625	0.6395	
28.84	-0.5625	0.6395	
28.85	-0.5625	0.6395	
28.86	-0.5625	0.6395	
28.87	-0.5625	0.6395	
28.88	-0.5625	0.6395	
28.89	-0.5625	0.6395	
28.90	-0.5625	0.6395	
28.91	-0.5625	0.6395	
28.92	-0.5625	0.6395	
28.93	-0.5624	0.6395	
28.94	-0.5624	0.6395	
28.95	-0.5624	0.6395	
28.96	-0.5624	0.6395	
28.97	-0.5624	0.6395	
28.98	-0.5624	0.6395	
28.99	-0.5624	0.6395	
29.00	-0.5624	0.6395	
29.01	-0.5624	0.6395	
29.02	-0.5624	0.6395	
29.03	-0.5624	0.6395	
29.04	-0.5624	0.6395	
29.05	-0.5624	0.6395	
29.06	-0.5624	0.6395	
29.07	-0.5624	0.6396	
29.08	-0.5623	0.6396	
29.09	-0.5623	0.6395	
29.10	-0.5623	0.6395	
29.11	-0.5623	0.6395	
29.12	-0.5623	0.6395	
29.13	-0.5623	0.6396	
29.14	-0.5623	0.6396	
29.15	-0.5623	0.6396	
29.16	-0.5622	0.6396	
29.17	-0.5622	0.6396	
29.18	-0.5622	0.6396	
29.19	-0.5622	0.6396	
29.20	-0.5622	0.6396	
29.21	-0.5622	0.6396	
29.22	-0.5622	0.6396	
29.23	-0.5622	0.6396	
29.24	-0.5622	0.6396	
29.25	-0.5622	0.6396	
29.26	-0.5622	0.6396	
29.27	-0.5622	0.6396	
29.28	-0.5622	0.6396	
29.29	-0.5622	0.6396	
29.30	-0.5621	0.6396	
29.31	-0.5621	0.6396	
29.32	-0.5621	0.6396	
29.33	-0.5621	0.6396	
29.34	-0.5621	0.6396	
29.35	-0.5621	0.6396	
29.36	-0.5621	0.6396	
29.37	-0.5621	0.6396	
29.38	-0.5621	0.6396	
29.39	-0.5621	0.6396	
29.40	-0.5621	0.6396	
29.41	-0.5621	0.6396	
29.42	-0.5621	0.6396	
29.43	-0.5620	0.6396	
29.44	-0.5620	0.6396	
29.45	-0.5620	0.6396	
29.46	-0.5620	0.6397	
29.47	-0.5620	0.6396	
29.48	-0.5620	0.6397	
29.49	-0.5620	0.6397	
29.50	-0.5620	0.6397	
29.51	-0.5620	0.6397	
29.52	-0.5620	0.6397	
29.53	-0.5620	0.6397	
29.54	-0.5619	0.6397	
29.55	-0.5620	0.6397	
29.56	-0.5619	0.6397	
29.57	-0.5619	0.6397	
29.58	-0.5619	0.6397	
29.59	-0.5619	0.6397	
29.60	-0.5619	0.6397	
29.61	-0.5619	0.6397	
29.62	-0.5619	0.6397	
29.63	-0.5619	0.6397	
29.64	-0.5620	0.6397	
29.65	-0.5619	0.6397	
29.66	-0.5619	0.6397	
29.67	-0.5619	0.6397	
29.68	-0.5619	0.6397	
29.69	-0.5619	0.6397	
29.70	-0.5619	0.6397	
29.71	-0.5619	0.6397	
29.72	-0.5618	0.6398	
29.73	-0.5618	0.6397	
29.74	-0.5618	0.6397	
29.75	-0.5618	0.6397	
29.76	-0.5618	0.6397	
29.77	-0.5618	0.6397	
29.78	-0.5618	0.6397	
29.79	-0.5618	0.6397	
29.80	-0.5618	0.6397	
29.81	-0.5618	0.6397	
29.82	-0.5617	0.6398	
29.83	-0.5618	0.6398	
29.84	-0.5618	0.6398	
29.85	-0.5618	0.6398	
29.86	-0.5618	0.6398	
29.87	-0.5618	0.6398	
29.88	-0.5617	0.6398	
29.89	-0.5617	0.6398	
29.90	-0.5617	0.6398	
29.91	-0.5617	0.6398	
29.92	-0.5617	0.6398	
29.93	-0.5617	0.6398	
29.94	-0.5617	0.6398	
29.95	-0.5616	0.6399	
29.96	-0.5616	0.6399	
29.97	-0.5616	0.6398	
29.98	-0.5616	0.6398	
29.99	-0.5616	0.6398	
30.00	-0.5617	0.6398	
30.01	-0.5617	0.6398	
30.02	-0.5617	0.6399	
30.03	-0.5616	0.6399	
30.04	-0.5616	0.6399	
30.05	-0.5616	0.6399	
30.06	-0.5616	0.6399	
30.07	-0.5616	0.6399	
30.08	-0.5616	0.6399	
30.09	-0.5616	0.6399	
30.10	-0.5616	0.6399	
30.11	-0.5616	0.6399	
30.12	-0.5615	0.6399	
30.13	-0.5615	0.6399	
30.14	-0.5616	0.6399	
30.15	-0.5616	0.6399	
30.16	-0.5616	0.6399	
30.17	-0.5615	0.6399	
30.18	-0.5615	0.6399	
30.19	-0.5615	0.6399	
30.20	-0.5615	0.6399	
30.21	-0.5615	0.6399	
30.22	-0.5615	0.6399	
30.23	-0.5615	0.6399	
30.24	-0.5614	0.6399	
30.25	-0.5615	0.6399	
30.26	-0.5615	0.6399	
30.27	-0.5615	0.6399	
30.28	-0.5614	0.6399	
30.29	-0.5614	0.6399	
30.30	-0.5614	0.6399	
30.31	-0.5614	0.6399	
30.32	-0.5614	0.6399	
30.33	-0.5614	0.6399	
30.34	-0.5615	0.6399	
30.35	-0.5615	0.6399	
30.36	-0.5615	0.6400	
30.37	-0.5614	0.6400	
30.38	-0.5614	0.6400	
30.39	-0.5614	0.6400	
30.40	-0.5614	0.6400	
30.41	-0.5614	0.6400	
30.42	-0.5614	0.6400	
30.43	-0.5613	0.6400	
30.44	-0.5614	0.6400	
30.45	-0.5614	0.6399	
30.46	-0.5613	0.6399	
30.47	-0.5614	0.6399	
30.48	-0.5613	0.6399	
30.49	-0.5613	0.6399	
30.50	-0.5613	0.6399	
30.51	-0.5613	0.6399	
30.52	-0.5613	0.6400	
30.53	-0.5613	0.6400	
30.54	-0.5613	0.6399	
30.55	-0.5613	0.6400	
30.56	-0.5612	0.6400	
30.57	-0.5612	0.6400	
30.58	-0.5612	0.6400	
30.59	-0.5612	0.6400	
30.60	-0.5613	0.6400	
30.61	-0.5612	0.6400	
30.62	-0.5612	0.6400	
30.63	-0.5612	0.6400	
30.64	-0.5613	0.6400	
30.65	-0.5613	0.6400	
30.66	-0.5612	0.6400	
30.67	-0.5612	0.6401	
30.68	-0.5612	0.6401	
30.69	-0.5612	0.6400	
30.70	-0.5612	0.6400	
30.71	-0.5612	0.6400	
30.72	-0.5612	0.6400	
30.73	-0.5612	0.6400	
30.74	-0.5612	0.6400	
30.75	-0.5611	0.6400	
30.76	-0.5611	0.6400	
30.77	-0.5611	0.6401	
30.78	-0.5612	0.6400	
30.79	-0.5612	0.6400	
30.80	-0.5611	0.6400	
30.81	-0.5611	0.6400	
30.82	-0.5611	0.6401	
30.83	-0.5611	0.6401	
30.84	-0.5611	0.6401	
30.85	-0.5611	0.6401	
30.86	-0.5611	0.6401	
30.87	-0.5611	0.6401	
30.88	-0.5611	0.6401	
30.89	-0.5611	0.6401	
30.90	-0.5611	0.6401	
30.91	-0.5611	0.6401	
30.92	-0.5611	0.6401	
30.93	-0.5611	0.6401	
30.94	-0.5611	0.6401	
30.95	-0.5611	0.6401	
30.96	-0.5611	0.6401	
30.97	-0.5610	0.6401	
30.98	-0.5610	0.6401	
30.99	-0.5610	0.6401	
31.00	-0.5610	0.6401	
31.01	-0.5610	0.6401	
31.02	-0.5610	0.6401	
31.03	-0.5610	0.6401	
31.04	-0.5610	0.6401	
31.05	-0.5610	0.6401	
31.06	-0.5610	0.6401	
31.07	-0.5610	0.6401	
31.08	-0.5610	0.6401	
31.09	-0.5610	0.6401	
31.10	-0.5610	0.6401	
31.11	-0.5610	0.6401	
31.12	-0.5610	0.6401	
31.13	-0.5610	0.6402	
31.14	-0.5610	0.6402	
31.15	-0.5610	0.6402	
31.16	-0.5610	0.6402	
31.17	-0.5609	0.6402	
31.18	-0.5609	0.6402	
31.19	-0.5609	0.6402	
31.20	-0.5609	0.6402	
31.21	-0.5609	0.6402	
31.22	-0.5610	0.6402	
31.23	-0.5610	0.6402	
31.24	-0.5610	0.6402	
31.25	-0.5609	0.6402	
31.26	-0.5609	0.6402	
31.27	-0.5609	0.6401	
31.28	-0.5609	0.6402	
31.29	-0.5609	0.6402	
31.30	-0.5609	0.6402	
31.31	-0.5609	0.6402	
31.32	-0.5609	0.6402	
31.33	-0.5609	0.6402	
31.34	-0.5608	0.6402	
31.35	-0.5608	0.6402	
31.36	-0.5608	0.6402	
31.37	-0.5608	0.6402	
31.38	-0.5608	0.6402	
31.39	-0.5608	0.6402	
31.40	-0.5608	0.6402	
31.41	-0.5608	0.6402	
31.42	-0.5608	0.6402	
31.43	-0.5608	0.6402	
31.44	-0.5608	0.6402	
31.45	-0.5608	0.6402	
31.46	-0.5608	0.6402	
31.47	-0.5607	0.6402	
31.48	-0.5607	0.6402	
31.49	-0.5607	0.6402	
31.50	-0.5608	0.6402	
31.51	-0.5607	0.6402	
31.52	-0.5607	0.6402	
31.53	-0.5608	0.6402	
31.54	-0.5607	0.6402	
31.55	-0.5607	0.6403	
31.56	-0.5607	0.6403	
31.57	-0.5607	0.6402	
31.58	-0.5607	0.6403	
31.59	-0.5607	0.6403	
31.60	-0.5607	0.6403	
31.61	-0.5607	0.6403	
31.62	-0.5607	0.6402	
31.63	-0.5607	0.6403	
31.64	-0.5606	0.6403	
31.65	-0.5606	0.6403	
31.66	-0.5607	0.6403	
31.67	-0.5606	0.6403	
31.68	-0.5606	0.6402	
31.69	-0.5607	0.6402	
31.70	-0.5607	0.6403	
31.71	-0.5606	0.6403	
31.72	-0.5606	0.6403	
31.73	-0.5606	0.6403	
31.74	-0.5607	0.6403	
31.75	-0.5606	0.6403	
31.76	-0.5607	0.6403	
31.77	-0.5607	0.6403	
31.78	-0.5606	0.6403	
31.79	-0.5606	0.6403	
31.80	-0.5606	0.6403	
31.81	-0.5606	0.6402	
31.82	-0.5607	0.6402	
31.83	-0.5606	0.6403	
31.84	-0.5606	0.6403	
31.85	-0.5606	0.6403	
31.86	-0.5606	0.6403	
31.87	-0.5606	0.6403	
31.88	-0.5606	0.6403	
31.89	-0.5605	0.6403	
31.90	-0.5606	0.6403	
31.91	-0.5606	0.6403	
31.92	-0.5606	0.6403	
31.93	-0.5606	0.6403	
31.94	-0.5605	0.6403	
31.95	-0.5605	0.6403	
31.96	-0.5605	0.6403	
31.97	-0.5605	0.6403	
31.98	-0.5605	0.6403	
31.99	-0.5605	0.6403	
32.00	-0.5605	0.6403	
32.01	-0.5605	0.6403	
32.02	-0.5605	0.6403	
32.03	-0.5605	0.6403	
32.04	-0.5605	0.6403	
32.05	-0.5605	0.6403	
32.06	-0.5605	0.6403	
32.07	-0.5605	0.6403	
32.08	-0.5605	0.6403	
32.09	-0.5605	0.6404	
32.10	-0.5605	0.6404	
32.11	-0.5605	0.6404	
32.12	-0.5605	0.6403	
32.13	-0.5605	0.6403	
32.14	-0.5605	0.6403	
32.15	-0.5605	0.6403	
32.16	-0.5605	0.6403	
32.17	-0.5605	0.6404	
32.18	-0.5605	0.6404	
32.19	-0.5605	0.6404	
32.20	-0.5605	0.6403	
32.21	-0.5605	0.6403	
32.22	-0.5604	0.6403	
32.23	-0.5604	0.6404	
32.24	-0.5604	0.6404	
32.25	-0.5604	0.6404	
32.26	-0.5604	0.6403	
32.27	-0.5604	0.6403	
32.28	-0.5604	0.6403	
32.29	-0.5604	0.6404	
32.30	-0.5604	0.6403	
32.31	-0.5604	0.6403	
32.32	-0.5604	0.6403	
32.33	-0.5604	0.6403	
32.34	-0.5604	0.6403	
32.35	-0.5604	0.6403	
32.36	-0.5604	0.6403	
32.37	-0.5604	0.6403	
32.38	-0.5604	0.6403	
32.39	-0.5604	0.6404	
32.40	-0.5604	0.6404	
32.41	-0.5604	0.6404	
32.42	-0.5603	0.6404	
32.43	-0.5603	0.6404	
32.44	-0.5603	0.6404	
32.45	-0.5603	0.6404	
32.46	-0.5603	0.6404	
32.47	-0.5604	0.6404	
32.48	-0.5603	0.6404	
32.49	-0.5603	0.6404	
32.50	-0.5603	0.6404	
32.51	-0.5603	0.6404	
32.52	-0.5603	0.6404	
32.53	-0.5603	0.6404	
32.54	-0.5603	0.6404	
32.55	-0.5603	0.6404	
32.56	-0.5602	0.6404	
32.57	-0.5602	0.6404	
32.58	-0.5602	0.6404	
32.59	-0.5603	0.6404	
32.60	-0.5603	0.6404	
32.61	-0.5603	0.6404	
32.62	-0.5603	0.6404	
32.63	-0.5603	0.6404	
32.64	-0.5603	0.6404	
32.65	-0.5603	0.6404	
32.66	-0.5603	0.6404	
32.67	-0.5602	0.6405	
32.68	-0.5603	0.6404	
32.69	-0.5603	0.6404	
32.70	-0.5603	0.6404	
32.71	-0.5602	0.6404	
32.72	-0.5602	0.6405	
32.73	-0.5602	0.6405	
32.74	-0.5602	0.6405	
32.75	-0.5602	0.6405	
32.76	-0.5602	0.6405	
32.77	-0.5602	0.6405	
32.78	-0.5602	0.6405	
32.79	-0.5602	0.6405	
32.80	-0.5602	0.6405	
32.81	-0.5602	0.6405	
32.82	-0.5602	0.6405	
32.83	-0.5602	0.6405	
32.84	-0.5602	0.6405	
32.85	-0.5602	0.6405	
32.86	-0.5601	0.6405	
32.87	-0.5601	0.6405	
32.88	-0.5601	0.6405	
32.89	-0.5602	0.6405	
32.90	-0.5602	0.6405	
32.91	-0.5602	0.6405	
32.92	-0.5601	0.6405	
32.93	-0.5601	0.6405	
32.94	-0.5601	0.6405	
32.95	-0.5601	0.6405	
32.96	-0.5601	0.6404	
32.97	-0.5601	0.6405	
32.98	-0.5601	0.6405	
32.99	-0.5601	0.6405	
33.00	-0.5601	0.6405	
33.01	-0.5601	0.6405	
33.02	-0.5601	0.6405	
33.03	-0.5601	0.6405	
33.04	-0.5600	0.6405	
33.05	-0.5600	0.6405	
33.06	-0.5600	0.6405	
33.07	-0.5601	0.6405	
33.08	-0.5601	0.6405	
33.09	-0.5601	0.6405	
33.10	-0.5601	0.6405	
33.11	-0.5601	0.6405	
33.12	-0.5601	0.6405	
33.13	-0.5601	0.6405	
33.14	-0.5601	0.6405	
33.15	-0.5601	0.6405	
33.16	-0.5601	0.6405	
33.17	-0.5600	0.6405	
33.18	-0.5600	0.6405	
33.19	-0.5600	0.6405	
33.20	-0.5600	0.6406	
33.21	-0.5600	0.6405	
33.22	-0.5600	0.6405	
33.23	-0.5600	0.6405	
33.24	-0.5600	0.6406	
33.25	-0.5600	0.6406	
33.26	-0.5600	0.6406	
33.27	-0.5600	0.6406	
33.28	-0.5600	0.6406	
33.29	-0.5601	0.6405	
33.30	-0.5601	0.6405	
33.31	-0.5600	0.6405	
33.32	-0.5600	0.6405	
33.33	-0.5600	0.6405	
33.34	-0.5600	0.6405	
33.35	-0.5599	0.6405	
33.36	-0.5600	0.6405	
33.37	-0.5600	0.6405	
33.38	-0.5600	0.6406	
33.39	-0.5600	0.6406	
33.40	-0.5600	0.6406	
33.41	-0.5600	0.6406	
33.42	-0.5599	0.6405	
33.43	-0.5599	0.6406	
33.44	-0.5599	0.6406	
33.45	-0.5599	0.6406	
33.46	-0.5599	0.6406	
33.47	-0.5599	0.6406	
33.48	-0.5599	0.6406	
33.49	-0.5599	0.6406	
33.50	-0.5599	0.6406	
33.51	-0.5599	0.6406	
33.52	-0.5599	0.6406	
33.53	-0.5599	0.6406	
33.54	-0.5599	0.6406	
33.55	-0.5599	0.6406	
33.56	-0.5599	0.6406	
33.57	-0.5599	0.6406	
33.58	-0.5598	0.6406	
33.59	-0.5598	0.6406	
33.60	-0.5598	0.6406	
33.61	-0.5599	0.6406	
33.62	-0.5598	0.6406	
33.63	-0.5599	0.6406	
33.64	-0.5598	0.6406	
33.65	-0.5598	0.6406	
33.66	-0.5598	0.6406	
33.67	-0.5598	0.6406	
33.68	-0.5598	0.6406	
33.69	-0.5599	0.6406	
33.70	-0.5599	0.6407	
33.71	-0.5598	0.6406	
33.72	-0.5598	0.6406	
33.73	-0.5598	0.6406	
33.74	-0.5598	0.6406	
33.75	-0.5598	0.6406	
33.76	-0.5598	0.6406	
33.77	-0.5598	0.6406	
33.78	-0.5598	0.6406	
33.79	-0.5598	0.6407	
33.80	-0.5598	0.6407	
33.81	-0.5598	0.6407	
33.82	-0.5597	0.6407	
33.83	-0.5597	0.6407	
33.84	-0.5597	0.6406	
33.85	-0.5597	0.6407	
33.86	-0.5598	0.6407	
33.87	-0.5598	0.6407	
33.88	-0.5598	0.6407	
33.89	-0.5597	0.6407	
33.90	-0.5597	0.6407	
33.91	-0.5597	0.6407	
33.92	-0.5597	0.6407	
33.93	-0.5597	0.6407	
33.94	-0.5597	0.6407	
33.95	-0.5597	0.6407	
33.96	-0.5597	0.6407	
33.97	-0.5597	0.6407	
33.98	-0.5597	0.6407	
33.99	-0.5597	0.6407	
34.00	-0.5597	0.6407	
34.01	-0.5597	0.6407	
34.02	-0.5597	0.6407	
34.03	-0.5597	0.6407	
34.04	-0.5597	0.6407	
34.05	-0.5597	0.6407	
34.06	-0.5597	0.6407	
34.07	-0.5597	0.6407	
34.08	-0.5597	0.6407	
34.09	-0.5597	0.6407	
34.10	-0.5597	0.6407	
34.11	-0.5596	0.6407	
34.12	-0.5596	0.6407	
34.13	-0.5597	0.6407	
34.14	-0.5597	0.6407	
34.15	-0.5597	0.6407	
34.16	-0.5597	0.6407	
34.17	-0.5596	0.6407	
34.18	-0.5596	0.6407	
34.19	-0.5596	0.6407	
34.20	-0.5596	0.6407	
34.21	-0.5596	0.6407	
34.22	-0.5596	0.6407	
34.23	-0.5596	0.6407	
34.24	-0.5596	0.6407	
34.25	-0.5596	0.6407	
34.26	-0.5596	0.6407	
34.27	-0.5596	0.6407	
34.28	-0.5596	0.6407	
34.29	-0.5596	0.6407	
34.30	-0.5596	0.6407	
34.31	-0.5596	0.6407	
34.32	-0.5596	0.6407	
34.33	-0.5596	0.6407	
34.34	-0.5595	0.6407	
34.35	-0.5596	0.6408	
34.36	-0.5596	0.6408	
34.37	-0.5595	0.6408	
34.38	-0.5596	0.6407	
34.39	-0.5596	0.6407	
34.40	-0.5596	0.6408	
34.41	-0.5596	0.6407	
34.42	-0.5595	0.6407	
34.43	-0.5595	0.6407	
34.44	-0.5596	0.6407	
34.45	-0.5595	0.6407	
34.46	-0.5595	0.6408	
34.47	-0.5595	0.6408	
34.48	-0.5595	0.6408	
34.49	-0.5595	0.6408	
34.50	-0.5596	0.6408	
34.51	-0.5595	0.6408	
34.52	-0.5595	0.6408	
34.53	-0.5595	0.6408	
34.54	-0.5595	0.6408	
34.55	-0.5595	0.6408	
34.56	-0.5595	0.6408	
34.57	-0.5595	0.6408	
34.58	-0.5595	0.6408	
34.59	-0.5595	0.6408	
34.60	-0.5595	0.6408	
34.61	-0.5595	0.6408	
34.62	-0.5594	0.6407	
34.63	-0.5595	0.6407	
34.64	-0.5595	0.6408	
34.65	-0.5595	0.6408	
34.66	-0.5595	0.6408	
34.67	-0.5595	0.6408	
34.68	-0.5595	0.6408	
34.69	-0.5594	0.6408	
34.70	-0.5594	0.6408	
34.71	-0.5594	0.6408	
34.72	-0.5594	0.6408	
34.73	-0.5595	0.6408	
34.74	-0.5595	0.6408	
34.75	-0.5594	0.6408	
34.76	-0.5594	0.6408	
34.77	-0.5594	0.6408	
34.78	-0.5594	0.6408	
34.79	-0.5594	0.6408	
34.80	-0.5594	0.6408	
34.81	-0.5594	0.6408	
34.82	-0.5594	0.6408	
34.83	-0.5594	0.6408	
34.84	-0.5594	0.6408	
34.85	-0.5594	0.6408	
34.86	-0.5594	0.6408	
34.87	-0.5594	0.6408	
34.88	-0.5594	0.6408	
34.89	-0.5594	0.6408	
34.90	-0.5594	0.6408	
34.91	-0.5594	0.6408	
34.92	-0.5593	0.6408	
34.93	-0.5594	0.6408	
34.94	-0.5594	0.6408	
34.95	-0.5594	0.6408	
34.96	-0.5594	0.6408	
34.97	-0.5594	0.6408	
34.98	-0.5594	0.6408	
34.99	-0.5594	0.6408	
35.00	-0.5594	0.6408	
35.01	-0.5593	0.6408	
35.02	-0.5594	0.6408	
35.03	-0.5594	0.6408	
35.04	-0.5594	0.6408	
35.05	-0.5594	0.6408	
35.06	-0.5593	0.6408	
35.07	-0.5593	0.6408	
35.08	-0.5593	0.6409	
35.09	-0.5593	0.6409	
35.10	-0.5593	0.6409	
35.11	-0.5593	0.6408	
35.12	-0.5593	0.6408	
35.13	-0.5593	0.6408	
35.14	-0.5593	0.6408	
35.15	-0.5592	0.6408	
35.16	-0.5593	0.6408	
35.17	-0.5593	0.6409	
35.18	-0.5593	0.6409	
35.19	-0.5593	0.6409	
35.20	-0.5592	0.6409	
35.21	-0.5592	0.6409	
35.22	-0.5592	0.6409	
35.23	-0.5592	0.6409	
35.24	-0.5592	0.6409	
35.25	-0.5592	0.6409	
35.26	-0.5592	0.6409	
35.27	-0.5592	0.6409	
35.28	-0.5592	0.6409	
35.29	-0.5592	0.6409	
35.30	-0.5592	0.6409	
35.31	-0.5592	0.6409	
35.32	-0.5592	0.6409	
35.33	-0.5593	0.6409	
35.34	-0.5593	0.6409	
35.35	-0.5592	0.6409	
35.36	-0.5592	0.6409	
35.37	-0.5593	0.6409	
35.38	-0.5593	0.6409	
35.39	-0.5592	0.6409	
35.40	-0.5592	0.6409	
35.41	-0.5592	0.6409	
35.42	-0.5592	0.6409	
35.43	-0.5592	0.6409	
35.44	-0.5593	0.6409	
35.45	-0.5593	0.6409	
35.46	-0.5592	0.6409	
35.47	-0.5592	0.6409	
35.48	-0.5592	0.6409	
35.49	-0.5592	0.6409	
35.50	-0.5592	0.6409	
35.51	-0.5592	0.6409	
35.52	-0.5592	0.6409	
35.53	-0.5592	0.6409	
35.54	-0.5592	0.6409	
35.55	-0.5592	0.6409	
35.56	-0.5592	0.6409	
35.57	-0.5592	0.6409	
35.58	-0.5592	0.6409	
35.59	-0.5592	0.6409	
35.60	-0.5592	0.6409	
35.61	-0.5592	0.6409	
35.62	-0.5592	0.6409	
35.63	-0.5591	0.6410	
35.64	-0.5591	0.6410	
35.65	-0.5592	0.6409	
35.66	-0.5591	0.6409	
35.67	-0.5591	0.6409	
35.68	-0.5591	0.6409	
35.69	-0.5591	0.6409	
35.70	-0.5591	0.6409	
35.71	-0.5591	0.6409	
35.72	-0.5591	0.6409	
35.73	-0.5591	0.6409	
35.74	-0.5591	0.6410	
35.75	-0.5591	0.6410	
35.76	-0.5591	0.6409	
35.77	-0.5591	0.6410	
35.78	-0.5591	0.6410	
35.79	-0.5591	0.6409	
35.80	-0.5591	0.6410	
35.81	-0.5591	0.6410	
35.82	-0.5591	0.6410	
35.83	-0.5591	0.6410	
35.84	-0.5591	0.6410	
35.85	-0.5591	0.6410	
35.86	-0.5590	0.6409	
35.87	-0.5591	0.6410	
35.88	-0.5591	0.6410	
35.89	-0.5591	0.6410	
35.90	-0.5591	0.6410	
35.91	-0.5591	0.6409	
35.92	-0.5591	0.6409	
35.93	-0.5591	0.6410	
35.94	-0.5591	0.6410	
35.95	-0.5591	0.6410	
35.96	-0.5591	0.6410	
35.97	-0.5590	0.6410	
35.98	-0.5590	0.6410	
35.99	-0.5591	0.6410	
36.00	-0.5591	0.6410	
36.01	-0.5591	0.6410	
36.02	-0.5591	0.6410	
36.03	-0.5591	0.6410	
36.04	-0.5591	0.6410	
36.05	-0.5590	0.6410	
36.06	-0.5590	0.6410	
36.07	-0.5591	0.6410	
36.08	-0.5590	0.6410	
36.09	-0.5590	0.6410	
36.10	-0.5590	0.6410	
36.11	-0.5590	0.6410	
36.12	-0.5590	0.6410	
36.13	-0.5590	0.6410	
36.14	-0.5590	0.6410	
36.15	-0.5590	0.6410	
36.16	-0.5590	0.6409	
36.17	-0.5590	0.6410	
36.18	-0.5590	0.6410	
36.19	-0.5590	0.6410	
36.20	-0.5590	0.6410	
36.21	-0.5590	0.6410	
36.22	-0.5590	0.6410	
36.23	-0.5590	0.6410	
